,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
4820,17217,234,2,210.1,2,2,1,221,Lost Customer,0
4821,17218,4,18,3891.39,4,4,4,444,Champion,0
4822,17219,32,2,259.13,3,2,1,321,Others,0
4823,17220,24,21,4457.31,4,4,4,444,Champion,0
4824,17221,7,5,976.62,4,3,3,433,Loyal Customer,0
4825,17222,65,6,1579.51,3,3,3,333,Loyal Customer,0
4826,17223,310,3,558.04,2,3,2,232,At Risk,1
4827,17224,501,1,100.86,1,1,1,111,Lost Customer,1
4828,17225,582,1,131.15,1,1,1,111,Lost Customer,1
4829,17226,309,3,895.47,2,3,3,233,At Risk,1
4830,17227,19,12,1878.93,4,4,3,443,Loyal Customer,0
4831,17228,16,13,2820.03,4,4,4,444,Champion,0
4832,17229,96,2,318.76,3,2,1,321,Others,0
4833,17230,264,18,9388.49,2,4,4,244,Big Spender,0
4834,17231,12,25,7064.8,4,4,4,444,Champion,0
4835,17232,3,2,417.77,4,2,2,422,Others,0
4836,17233,35,3,560.86,3,3,2,332,Loyal Customer,0
4837,17234,183,1,149.89,2,1,1,211,Lost Customer,0
4838,17235,25,8,1562.98,4,4,3,443,Loyal Customer,0
4839,17236,13,12,1929.26,4,4,3,443,Loyal Customer,0
4840,17237,11,4,994.13,4,3,3,433,Loyal Customer,0
4841,17238,3,32,7331.67,4,4,4,444,Champion,0
4842,17239,313,4,1189.45,2,3,3,233,At Risk,1
4843,17240,596,1,130.60000000000002,1,1,1,111,Lost Customer,1
4844,17241,385,12,2736.64,1,4,4,144,Big Spender,1
4845,17242,108,5,2889.28,2,3,4,234,Big Spender,0
4846,17243,1,69,20203.58,4,4,4,444,Champion,3
4847,17244,53,5,1826.04,3,3,3,333,Loyal Customer,0
4848,17245,205,2,371.63,2,2,2,222,Lost Customer,0
4849,17246,547,2,38.92,1,2,1,121,Lost Customer,1
4850,17247,15,1,280.09000000000003,4,1,1,411,Others,0
4851,17248,120,2,500.54,2,2,2,222,Lost Customer,0
4852,17249,429,1,68.03,1,1,1,111,Lost Customer,1
4853,17250,4,2,381.97,4,2,2,422,Others,0
4854,17251,363,3,798.98,2,3,2,232,At Risk,1
4855,17252,117,2,348.91,2,2,2,222,Lost Customer,0
4856,17253,18,1,178.26,4,1,1,411,Others,0
4857,17254,5,3,469.48,4,3,2,432,Loyal Customer,0
4858,17255,41,4,781.7,3,3,2,332,Loyal Customer,0
4859,17256,107,5,498.93,2,3,2,232,At Risk,0
4860,17257,436,2,189.78,1,2,1,121,Lost Customer,1
4861,17258,397,2,417.3,1,2,2,122,Lost Customer,1
4862,17259,148,6,1452.39,2,3,3,233,At Risk,0
4863,17260,411,1,120.95,1,1,1,111,Lost Customer,1
4864,17261,510,1,221.59,1,1,1,111,Lost Customer,1
4865,17262,52,11,2488.76,3,4,4,344,Loyal Customer,0
4866,17263,208,1,63.440000000000005,2,1,1,211,Lost Customer,0
4867,17264,424,1,268.28,1,1,1,111,Lost Customer,1
4868,17265,139,2,550.01,2,2,2,222,Lost Customer,0
4869,17266,2,5,501.72,4,3,2,432,Loyal Customer,0
4870,17267,127,2,317.2,2,2,1,221,Lost Customer,0
4871,17268,108,11,1733.89,2,4,3,243,At Risk,0
4872,17269,386,1,491.81,1,1,2,112,Lost Customer,1
4873,17270,469,2,601.45,1,2,2,122,Lost Customer,1
4874,17271,736,1,204.3,1,1,1,111,Lost Customer,1
4875,17272,42,4,2148.63,3,3,3,333,Loyal Customer,0
4876,17273,424,1,141.12,1,1,1,111,Lost Customer,1
4877,17274,35,2,573.22,3,2,2,322,Others,0
4878,17275,383,1,114.1,1,1,1,111,Lost Customer,1
4879,17276,402,1,502.49,1,1,2,112,Lost Customer,1
4880,17277,228,2,1065.35,2,2,3,223,Lost Customer,0
4881,17278,241,2,271.24,2,2,1,221,Lost Customer,0
4882,17279,58,1,187.83,3,1,1,311,Others,0
4883,17280,438,1,118.86,1,1,1,111,Lost Customer,1
4884,17281,374,6,797.85,2,3,2,232,At Risk,1
4885,17282,130,5,2308.54,2,3,4,234,Big Spender,0
4886,17283,379,1,188.46,2,1,1,211,Lost Customer,1
4887,17284,60,8,2788.06,3,4,4,344,Loyal Customer,0
4888,17285,628,2,407.94,1,2,2,122,Lost Customer,1
4889,17286,22,3,389.18,4,3,2,432,Loyal Customer,0
4890,17287,26,21,3826.86,4,4,4,444,Champion,0
4891,17288,9,11,2468.43,4,4,4,444,Champion,0
4892,17289,32,9,2041.8,3,4,3,343,Loyal Customer,0
4893,17290,4,8,1487.96,4,4,3,443,Loyal Customer,0
4894,17291,308,1,550.8000000000001,2,1,2,212,Lost Customer,1
4895,17292,472,2,271.75,1,2,1,121,Lost Customer,1
4896,17293,8,17,3750.63,4,4,4,444,Champion,0
4897,17294,669,2,467.79,1,2,2,122,Lost Customer,1
4898,17295,29,3,547.0,3,3,2,332,Loyal Customer,0
4899,17296,730,1,338.13,1,1,1,111,Lost Customer,1
4900,17297,17,1,128.18,4,1,1,411,Others,0
4901,17298,101,5,954.26,2,3,3,233,At Risk,0
4902,17299,12,6,993.23,4,3,3,433,Loyal Customer,0
4903,17300,391,2,393.64,1,2,2,122,Lost Customer,1
4904,17301,21,2,294.39,4,2,1,421,Others,0
4905,17302,15,5,1135.63,4,3,3,433,Loyal Customer,0
4906,17303,361,1,250.04,2,1,1,211,Lost Customer,1
4907,17304,534,1,111.5,1,1,1,111,Lost Customer,1
4908,17305,649,1,2135.46,1,1,3,113,Lost Customer,1
4909,17306,11,21,9782.35,4,4,4,444,Champion,0
4910,17307,395,11,3999.89,1,4,4,144,Big Spender,1
4911,17308,393,2,4511.76,1,2,4,124,Big Spender,1
4912,17309,95,3,320.39,3,3,1,331,Loyal Customer,0
4913,17310,387,2,1025.1,1,2,3,123,Lost Customer,1
4914,17311,78,6,3566.56,3,3,4,334,Loyal Customer,0
4915,17312,139,3,644.3,2,3,2,232,At Risk,0
4916,17313,31,1,2328.84,3,1,4,314,Big Spender,0
4917,17314,25,17,4904.43,4,4,4,444,Champion,0
4918,17315,2,43,9599.58,4,4,4,444,Champion,0
4919,17316,420,1,124.45,1,1,1,111,Lost Customer,1
4920,17317,46,3,2600.34,3,3,4,334,Loyal Customer,0
4921,17318,725,1,157.32999999999998,1,1,1,111,Lost Customer,1
4922,17319,669,1,29.1,1,1,1,111,Lost Customer,1
4923,17320,100,6,2444.85,2,3,4,234,Big Spender,0
4924,17321,8,6,1665.21,4,3,3,433,Loyal Customer,0
4925,17322,376,5,922.59,2,3,3,233,At Risk,1
4926,17323,15,12,1551.04,4,4,3,443,Loyal Customer,0
4927,17324,18,12,2171.07,4,4,3,443,Loyal Customer,0
4928,17325,280,3,609.5699999999999,2,3,2,232,At Risk,1
4929,17326,408,2,312.35,1,2,1,121,Lost Customer,1
4930,17327,410,2,152.35,1,2,1,121,Lost Customer,1
4931,17328,673,1,104.7,1,1,1,111,Lost Customer,1
4932,17329,14,5,998.53,4,3,3,433,Loyal Customer,0
4933,17330,23,4,423.8,4,3,2,432,Loyal Customer,0
4934,17331,124,1,175.2,2,1,1,211,Lost Customer,0
4935,17332,528,5,838.27,1,3,2,132,At Risk,1
4936,17333,86,1,494.25,3,1,2,312,Others,0
4937,17334,302,3,635.1500000000001,2,3,2,232,At Risk,1
4938,17335,384,2,497.04,1,2,2,122,Lost Customer,1
4939,17336,472,1,81.12,1,1,1,111,Lost Customer,1
4940,17337,151,4,1981.06,2,3,3,233,At Risk,0
4941,17338,17,17,11889.33,4,4,4,444,Champion,0
4942,17339,94,3,302.36,3,3,1,331,Loyal Customer,0
4943,17340,30,18,19617.95,3,4,4,344,Loyal Customer,0
4944,17341,157,5,1272.21,2,3,3,233,At Risk,0
4945,17342,380,4,1227.54,2,3,3,233,At Risk,1
4946,17343,355,6,1259.94,2,3,3,233,At Risk,1
4947,17344,46,2,457.36,3,2,2,322,Others,0
4948,17345,15,10,1586.63,4,4,3,443,Loyal Customer,0
4949,17346,4,26,4998.61,4,4,4,444,Champion,0
4950,17347,86,1,228.96,3,1,1,311,Others,0
4951,17348,15,9,2442.29,4,4,4,444,Champion,0
4952,17349,179,5,772.41,2,3,2,232,At Risk,0
4953,17350,8,7,1893.701,4,4,3,443,Loyal Customer,0
4954,17351,36,12,1988.23,3,4,3,343,Loyal Customer,0
4955,17352,696,1,36.25,1,1,1,111,Lost Customer,1
4956,17353,129,4,3242.0,2,3,4,234,Big Spender,0
4957,17354,51,4,3133.96,3,3,4,334,Loyal Customer,0
4958,17355,386,1,273.31,1,1,1,111,Lost Customer,1
4959,17356,312,5,946.47,2,3,3,233,At Risk,1
4960,17357,24,2,384.39,4,2,2,422,Others,0
4961,17358,303,5,861.01,2,3,2,232,At Risk,1
4962,17359,11,2,284.46,4,2,1,421,Others,0
4963,17360,17,6,1200.51,4,3,3,433,Loyal Customer,0
4964,17361,49,5,871.7900000000001,3,3,3,333,Loyal Customer,0
4965,17362,239,7,1024.04,2,4,3,243,At Risk,0
4966,17363,395,3,920.46,1,3,3,133,At Risk,1
4967,17364,1,28,11972.92,4,4,4,444,Champion,0
4968,17365,13,15,8184.49,4,4,4,444,Champion,0
4969,17366,432,2,1077.24,1,2,3,123,Lost Customer,1
4970,17367,238,1,167.55,2,1,1,211,Lost Customer,0
4971,17368,23,14,2758.29,4,4,4,444,Champion,0
4972,17369,456,1,979.2,1,1,3,113,Lost Customer,1
4973,17370,73,4,446.18,3,3,2,332,Loyal Customer,0
4974,17371,17,6,655.37,4,3,2,432,Loyal Customer,0
4975,17372,41,28,4347.31,3,4,4,344,Loyal Customer,0
4976,17373,40,7,1167.5,3,4,3,343,Loyal Customer,0
4977,17374,219,3,727.11,2,3,2,232,At Risk,0
4978,17375,199,4,660.55,2,3,2,232,At Risk,0
4979,17376,71,4,453.64,3,3,2,332,Loyal Customer,0
4980,17377,24,78,17644.27,4,4,4,444,Champion,3
4981,17378,374,1,10.95,2,1,1,211,Lost Customer,1
4982,17379,11,1,389.72,4,1,2,412,Others,0
4983,17380,434,3,645.0,1,3,2,132,At Risk,1
4984,17381,9,38,36398.65,4,4,4,444,Champion,0
4985,17382,65,8,902.28,3,4,3,343,Loyal Customer,0
4986,17383,4,2,304.09000000000003,4,2,1,421,Others,0
4987,17384,19,3,507.55,4,3,2,432,Loyal Customer,0
4988,17385,15,1,256.11,4,1,1,411,Others,0
4989,17386,8,7,2812.77,4,4,4,444,Champion,0
4990,17387,20,2,746.81,4,2,2,422,Others,0
4991,17388,78,11,2675.37,3,4,4,344,Loyal Customer,0
4992,17389,1,61,57215.33,4,4,4,444,Champion,3
4993,17390,421,1,149.3,1,1,1,111,Lost Customer,1
4994,17391,164,2,508.8,2,2,2,222,Lost Customer,0
4995,17392,307,3,585.92,2,3,2,232,At Risk,1
4996,17393,411,2,381.15,1,2,2,122,Lost Customer,1
4997,17394,219,1,203.87,2,1,1,211,Lost Customer,0
4998,17395,508,1,97.5,1,1,1,111,Lost Customer,1
4999,17396,39,14,8409.6,3,4,4,344,Loyal Customer,0
5000,17397,22,3,1198.28,4,3,3,433,Loyal Customer,0
5001,17398,115,3,653.38,2,3,2,232,At Risk,0
5002,17400,126,8,4623.28,2,4,4,244,Big Spender,0
5003,17401,541,1,114.85,1,1,1,111,Lost Customer,1
5004,17402,5,23,4635.56,4,4,4,444,Champion,0
5005,17403,36,2,382.87,3,2,2,322,Others,0
5006,17404,4,23,47781.12,4,4,4,444,Champion,0
5007,17405,1,3,1031.41,4,3,3,433,Loyal Customer,0
5008,17406,333,13,4186.95,2,4,4,244,Big Spender,1
5009,17407,412,1,552.9,1,1,2,112,Lost Customer,1
5010,17408,163,3,316.09000000000003,2,3,1,231,At Risk,0
5011,17409,185,10,7793.51,2,4,4,244,Big Spender,0
5012,17410,16,5,1214.72,4,3,3,433,Loyal Customer,0
5013,17411,12,5,1425.38,4,3,3,433,Loyal Customer,0
5014,17412,3,16,4220.22,4,4,4,444,Champion,0
5015,17413,405,2,560.14,1,2,2,122,Lost Customer,1
5016,17414,44,6,2249.52,3,3,4,334,Loyal Customer,0
5017,17415,80,1,507.84,3,1,2,312,Others,0
5018,17416,30,22,17298.45,3,4,4,344,Loyal Customer,0
5019,17417,549,1,164.18,1,1,1,111,Lost Customer,1
5020,17418,42,3,670.0600000000001,3,3,2,332,Loyal Customer,0
5021,17419,11,18,6126.25,4,4,4,444,Champion,0
5022,17420,50,6,953.58,3,3,3,333,Loyal Customer,0
5023,17421,386,3,1059.41,1,3,3,133,At Risk,1
5024,17422,16,11,3594.76,4,4,4,444,Champion,0
5025,17423,46,3,1118.95,3,3,3,333,Loyal Customer,0
5026,17425,19,2,759.1700000000001,4,2,2,422,Others,0
5027,17426,8,13,8077.77,4,4,4,444,Champion,0
5028,17427,72,1,100.8,3,1,1,311,Others,0
5029,17428,1,45,31466.76,4,4,4,444,Champion,0
5030,17429,128,5,1357.46,2,3,3,233,At Risk,0
5031,17430,33,4,622.57,3,3,2,332,Loyal Customer,0
5032,17431,313,1,403.3,2,1,2,212,Lost Customer,1
5033,17432,18,9,1728.99,4,4,3,443,Loyal Customer,0
5034,17433,88,2,569.96,3,2,2,322,Others,0
5035,17434,2,7,2373.82,4,4,4,444,Champion,0
5036,17435,411,1,331.35,1,1,1,111,Lost Customer,1
5037,17436,2,5,534.0600000000001,4,3,2,432,Loyal Customer,0
5038,17437,530,1,369.68,1,1,2,112,Lost Customer,1
5039,17438,254,5,1422.77,2,3,3,233,At Risk,0
5040,17439,656,1,325.74,1,1,1,111,Lost Customer,1
5041,17440,157,4,323.58,2,3,1,231,At Risk,0
5042,17441,732,1,293.35,1,1,1,111,Lost Customer,1
5043,17442,37,15,4620.3,3,4,4,344,Loyal Customer,0
5044,17443,220,1,534.24,2,1,2,212,Lost Customer,0
5045,17444,148,3,2940.04,2,3,4,234,Big Spender,0
5046,17446,177,2,120.9,2,2,1,221,Lost Customer,0
5047,17447,40,2,541.53,3,2,2,322,Others,0
5048,17448,497,46,14523.67,1,4,4,144,Big Spender,1
5049,17449,2,13,4868.15,4,4,4,444,Champion,0
5050,17450,8,51,244784.25,4,4,4,444,Champion,3
5051,17451,1,7,1721.4,4,4,3,443,Loyal Customer,0
5052,17453,18,2,486.72,4,2,2,422,Others,0
5053,17454,192,10,1547.94,2,4,3,243,At Risk,0
5054,17455,204,1,131.7,2,1,1,211,Lost Customer,0
5055,17456,365,2,975.56,2,2,3,223,Lost Customer,1
5056,17457,127,14,5984.81,2,4,4,244,Big Spender,0
5057,17458,15,2,529.58,4,2,2,422,Others,0
5058,17459,43,2,657.3,3,2,2,322,Others,0
5059,17460,94,16,2157.9700000000003,3,4,3,343,Loyal Customer,0
5060,17461,23,3,735.82,4,3,2,432,Loyal Customer,0
5061,17462,60,2,675.69,3,2,2,322,Others,0
5062,17463,16,7,2535.26,4,4,4,444,Champion,0
5063,17464,158,3,907.14,2,3,3,233,At Risk,0
5064,17465,426,7,2542.79,1,4,4,144,Big Spender,1
5065,17466,10,2,763.28,4,2,2,422,Others,0
5066,17467,395,1,102.6,1,1,1,111,Lost Customer,1
5067,17468,10,3,194.8,4,3,1,431,Loyal Customer,0
5068,17469,16,17,5051.25,4,4,4,444,Champion,0
5069,17470,45,11,2626.47,3,4,4,344,Loyal Customer,0
5070,17471,475,1,321.65000000000003,1,1,1,111,Lost Customer,1
5071,17472,191,4,922.35,2,3,3,233,At Risk,0
5072,17473,409,2,607.0,1,2,2,122,Lost Customer,1
5073,17474,600,1,1047.0,1,1,3,113,Lost Customer,1
5074,17475,79,1,194.37,3,1,1,311,Others,0
5075,17476,396,2,489.86,1,2,2,122,Lost Customer,1
5076,17477,613,2,1144.3,1,2,3,123,Lost Customer,1
5077,17478,408,2,1272.8000000000002,1,2,3,123,Lost Customer,1
5078,17479,633,1,389.2600000000001,1,1,2,112,Lost Customer,1
5079,17480,78,2,882.23,3,2,3,323,Others,0
5080,17481,4,4,1255.59,4,3,3,433,Loyal Customer,0
5081,17482,487,2,775.64,1,2,2,122,Lost Customer,1
5082,17483,65,4,591.73,3,3,2,332,Loyal Customer,0
5083,17484,576,2,209.57,1,2,1,121,Lost Customer,1
5084,17486,261,1,396.87,2,1,2,212,Lost Customer,1
5085,17487,728,1,160.55,1,1,1,111,Lost Customer,1
5086,17488,641,1,336.5,1,1,1,111,Lost Customer,1
5087,17489,59,2,376.64,3,2,2,322,Others,0
5088,17490,1,9,2750.5,4,4,4,444,Champion,0
5089,17491,1,17,5653.67,4,4,4,444,Champion,0
5090,17492,248,3,1122.42,2,3,3,233,At Risk,0
5091,17493,385,1,100.91,1,1,1,111,Lost Customer,1
5092,17494,502,1,54.7,1,1,1,111,Lost Customer,1
5093,17495,8,3,806.72,4,3,2,432,Loyal Customer,0
5094,17496,359,4,1412.89,2,3,3,233,At Risk,1
5095,17497,390,2,287.25,1,2,1,121,Lost Customer,1
5096,17498,76,1,272.22,3,1,1,311,Others,0
5097,17499,290,2,1341.39,2,2,3,223,Lost Customer,1
5098,17500,17,3,1138.0,4,3,3,433,Loyal Customer,0
5099,17501,221,2,288.6,2,2,1,221,Lost Customer,0
5100,17502,9,4,689.1,4,3,2,432,Loyal Customer,0
5101,17503,3,2,558.96,4,2,2,422,Others,0
5102,17504,206,18,9490.17,2,4,4,244,Big Spender,0
5103,17505,162,5,2435.48,2,3,4,234,Big Spender,0
5104,17506,76,1,302.2,3,1,1,311,Others,0
5105,17507,262,2,605.58,2,2,2,222,Lost Customer,1
5106,17508,281,8,4579.23,2,4,4,244,Big Spender,1
5107,17509,58,8,6083.64,3,4,4,344,Loyal Customer,0
5108,17510,25,2,514.56,4,2,2,422,Others,0
5109,17511,3,60,172132.87,4,4,4,444,Champion,3
5110,17512,29,18,5467.820000000001,3,4,4,344,Loyal Customer,0
5111,17513,72,3,1158.8,3,3,3,333,Loyal Customer,0
5112,17514,128,2,522.0,2,2,2,222,Lost Customer,0
5113,17515,31,9,1602.51,3,4,3,343,Loyal Customer,0
5114,17516,15,6,947.5,4,3,3,433,Loyal Customer,0
5115,17517,309,1,153.94,2,1,1,211,Lost Customer,1
5116,17518,426,2,329.42,1,2,1,121,Lost Customer,1
5117,17519,17,15,4774.17,4,4,4,444,Champion,0
5118,17520,54,1,546.81,3,1,2,312,Others,0
5119,17521,30,5,1278.06,3,3,3,333,Loyal Customer,0
5120,17522,2,5,1070.71,4,3,3,433,Loyal Customer,0
5121,17523,11,4,652.74,4,3,2,432,Loyal Customer,0
5122,17524,361,3,539.14,2,3,2,232,At Risk,1
5123,17525,360,3,1161.9,2,3,3,233,At Risk,1
5124,17526,5,12,3939.24,4,4,4,444,Champion,0
5125,17527,54,4,939.37,3,3,3,333,Loyal Customer,0
5126,17528,1,8,3628.5,4,4,4,444,Champion,0
5127,17529,610,2,1240.25,1,2,3,123,Lost Customer,1
5128,17530,1,12,2791.69,4,4,4,444,Champion,0
5129,17531,190,3,1266.82,2,3,3,233,At Risk,0
5130,17532,386,1,65.34,1,1,1,111,Lost Customer,1
5131,17533,435,1,34.8,1,1,1,111,Lost Customer,1
5132,17534,54,5,1668.83,3,3,3,333,Loyal Customer,0
5133,17535,280,1,164.4,2,1,1,211,Lost Customer,1
5134,17536,177,3,364.83,2,3,2,232,At Risk,0
5135,17537,30,2,887.6700000000001,3,2,3,323,Others,0
5136,17538,26,1,98.42,4,1,1,411,Others,0
5137,17539,618,4,1176.84,1,3,3,133,At Risk,1
5138,17540,25,6,1590.6,4,3,3,433,Loyal Customer,0
5139,17541,510,1,119.86,1,1,1,111,Lost Customer,1
5140,17542,270,3,340.85,2,3,1,231,At Risk,1
5141,17543,550,1,120.05,1,1,1,111,Lost Customer,1
5142,17544,390,3,944.82,1,3,3,133,At Risk,1
5143,17545,43,6,1409.86,3,3,3,333,Loyal Customer,0
5144,17547,376,2,727.85,2,2,2,222,Lost Customer,1
5145,17548,234,4,731.26,2,3,2,232,At Risk,0
5146,17549,24,2,148.86,4,2,1,421,Others,0
5147,17550,197,9,2506.64,2,4,4,244,Big Spender,0
5148,17551,359,1,290.34,2,1,1,211,Lost Customer,1
5149,17552,60,12,2786.77,3,4,4,344,Loyal Customer,0
5150,17553,130,4,3757.6,2,3,4,234,Big Spender,0
5151,17554,1,5,1952.45,4,3,3,433,Loyal Customer,0
5152,17555,20,5,1045.74,4,3,3,433,Loyal Customer,0
5153,17556,206,2,300.67,2,2,1,221,Lost Customer,0
5154,17557,14,4,575.46,4,3,2,432,Loyal Customer,0
5155,17558,393,1,259.17,1,1,1,111,Lost Customer,1
5156,17559,513,1,167.62,1,1,1,111,Lost Customer,1
5157,17560,95,8,1895.8,3,4,3,343,Loyal Customer,0
5158,17561,19,4,703.02,4,3,2,432,Loyal Customer,0
5159,17562,14,7,1122.38,4,4,3,443,Loyal Customer,0
5160,17563,578,2,392.38,1,2,2,122,Lost Customer,1
5161,17564,24,3,454.01,4,3,2,432,Loyal Customer,0
5162,17565,587,1,131.83,1,1,1,111,Lost Customer,1
5163,17566,8,2,869.77,4,2,3,423,Others,0
5164,17567,7,9,4838.08,4,4,4,444,Champion,0
5165,17568,633,1,374.45,1,1,2,112,Lost Customer,1
5166,17569,332,1,344.14,2,1,2,212,Lost Customer,1
5167,17570,382,1,100.0,1,1,1,111,Lost Customer,1
5168,17571,50,5,1630.91,3,3,3,333,Loyal Customer,0
5169,17572,71,10,652.21,3,4,2,342,Loyal Customer,0
5170,17573,29,3,380.6,3,3,2,332,Loyal Customer,0
5171,17574,243,1,185.65,2,1,1,211,Lost Customer,0
5172,17575,667,1,171.7,1,1,1,111,Lost Customer,1
5173,17576,8,41,8711.95,4,4,4,444,Champion,0
5174,17577,645,2,348.75,1,2,2,122,Lost Customer,1
5175,17578,218,7,1047.33,2,4,3,243,At Risk,0
5176,17579,5,4,753.28,4,3,2,432,Loyal Customer,0
5177,17580,253,5,541.02,2,3,2,232,At Risk,0
5178,17581,1,43,17951.17,4,4,4,444,Champion,0
5179,17582,236,5,1446.95,2,3,3,233,At Risk,0
5180,17583,560,1,135.95,1,1,1,111,Lost Customer,1
5181,17584,7,6,5309.42,4,3,4,434,Loyal Customer,0
5182,17585,109,7,2064.71,2,4,3,243,At Risk,0
5183,17586,619,1,167.4,1,1,1,111,Lost Customer,1
5184,17587,628,1,176.71,1,1,1,111,Lost Customer,1
5185,17588,100,7,2939.55,2,4,4,244,Big Spender,0
5186,17589,60,18,13837.94,3,4,4,344,Loyal Customer,0
5187,17590,2,3,1468.02,4,3,3,433,Loyal Customer,0
5188,17591,73,8,2339.32,3,4,4,344,Loyal Customer,0
5189,17592,739,1,148.3,1,1,1,111,Lost Customer,1
5190,17593,4,11,8092.32,4,4,4,444,Champion,0
5191,17594,85,4,2497.88,3,3,4,334,Loyal Customer,0
5192,17595,12,2,386.69,4,2,2,422,Others,0
5193,17596,23,13,4491.46,4,4,4,444,Champion,0
5194,17597,214,5,3484.09,2,3,4,234,Big Spender,0
5195,17598,381,1,409.98,1,1,2,112,Lost Customer,1
5196,17599,478,1,52.05,1,1,1,111,Lost Customer,1
5197,17600,18,1,161.67000000000002,4,1,1,411,Others,0
5198,17601,239,2,413.08,2,2,2,222,Lost Customer,0
5199,17602,2,14,7354.43,4,4,4,444,Champion,0
5200,17603,78,4,1788.38,3,3,3,333,Loyal Customer,0
5201,17604,217,6,942.38,2,3,3,233,At Risk,0
5202,17605,590,1,160.75,1,1,1,111,Lost Customer,1
5203,17606,737,1,87.30000000000001,1,1,1,111,Lost Customer,1
5204,17607,376,1,333.81,2,1,1,211,Lost Customer,1
5205,17608,33,4,488.06,3,3,2,332,Loyal Customer,0
5206,17609,41,11,1887.9,3,4,3,343,Loyal Customer,0
5207,17610,540,5,1511.94,1,3,3,133,At Risk,1
5208,17611,7,28,8337.53,4,4,4,444,Champion,0
5209,17612,53,18,5394.86,3,4,4,344,Loyal Customer,0
5210,17613,23,14,4544.55,4,4,4,444,Champion,0
5211,17614,57,1,386.32,3,1,2,312,Others,0
5212,17615,130,6,721.8000000000001,2,3,2,232,At Risk,0
5213,17616,174,4,734.4,2,3,2,232,At Risk,0
5214,17617,559,1,385.19,1,1,2,112,Lost Customer,1
5215,17618,6,11,4001.64,4,4,4,444,Champion,0
5216,17619,312,1,214.37,2,1,1,211,Lost Customer,1
5217,17620,60,1,81.44,3,1,1,311,Others,0
5218,17621,21,6,3175.12,4,3,4,434,Loyal Customer,0
5219,17622,598,2,1130.21,1,2,3,123,Lost Customer,1
5220,17623,33,7,2365.77,3,4,4,344,Loyal Customer,0
5221,17624,15,4,1568.63,4,3,3,433,Loyal Customer,0
5222,17625,18,8,5978.9,4,4,4,444,Champion,0
5223,17626,603,1,254.0,1,1,1,111,Lost Customer,1
5224,17627,479,1,296.36,1,1,1,111,Lost Customer,1
5225,17628,81,1,75.75,3,1,1,311,Others,0
5226,17629,6,10,2455.52,4,4,4,444,Champion,0
5227,17630,170,2,503.6,2,2,2,222,Lost Customer,0
5228,17631,2,7,998.49,4,4,3,443,Loyal Customer,0
5229,17633,31,7,2057.39,3,4,3,343,Loyal Customer,0
5230,17634,36,9,2358.59,3,4,4,344,Loyal Customer,0
5231,17635,424,3,1265.58,1,3,3,133,At Risk,1
5232,17636,19,1,285.56,4,1,1,411,Others,0
5233,17637,31,2,547.0600000000001,3,2,2,322,Others,0
5234,17638,647,2,842.4000000000001,1,2,2,122,Lost Customer,1
5235,17639,276,6,615.17,2,3,2,232,At Risk,1
5236,17640,87,6,3168.94,3,3,4,334,Loyal Customer,0
5237,17642,120,5,1824.49,2,3,3,233,At Risk,0
5238,17643,373,2,439.7,2,2,2,222,Lost Customer,1
5239,17644,1,20,6028.6,4,4,4,444,Champion,0
5240,17646,219,12,3898.79,2,4,4,244,Big Spender,0
5241,17647,65,3,331.66,3,3,1,331,Loyal Customer,0
5242,17648,61,5,2216.37,3,3,3,333,Loyal Customer,0
5243,17649,138,3,1578.89,2,3,3,233,At Risk,0
5244,17650,21,1,166.07999999999998,4,1,1,411,Others,0
5245,17651,12,16,5703.52,4,4,4,444,Champion,0
5246,17652,25,12,4867.72,4,4,4,444,Champion,0
5247,17653,37,4,1207.56,3,3,3,333,Loyal Customer,0
5248,17654,277,1,117.55,2,1,1,211,Lost Customer,1
5249,17655,11,9,2976.38,4,4,4,444,Champion,0
5250,17656,73,5,1674.69,3,3,3,333,Loyal Customer,0
5251,17657,430,1,126.0,1,1,1,111,Lost Customer,1
5252,17658,26,2,595.42,4,2,2,422,Others,0
5253,17659,17,14,3586.99,4,4,4,444,Champion,0
5254,17660,141,2,342.22,2,2,1,221,Lost Customer,0
5255,17662,662,2,412.92,1,2,2,122,Lost Customer,1
5256,17663,26,17,5175.83,4,4,4,444,Champion,0
5257,17664,19,4,1166.23,4,3,3,433,Loyal Customer,0
5258,17665,493,1,563.1,1,1,2,112,Lost Customer,1
5259,17666,4,5,2047.8,4,3,3,433,Loyal Customer,0
5260,17667,66,9,3950.7,3,4,4,344,Loyal Customer,0
5261,17668,1,2,347.75,4,2,2,422,Others,0
5262,17669,43,10,6142.35,3,4,4,344,Loyal Customer,0
5263,17670,228,1,205.7,2,1,1,211,Lost Customer,0
5264,17671,16,5,2009.16,4,3,3,433,Loyal Customer,0
5265,17672,50,7,5778.63,3,4,4,344,Loyal Customer,0
5266,17673,2,13,4173.88,4,4,4,444,Champion,0
5267,17674,74,2,551.04,3,2,2,322,Others,0
5268,17675,1,70,37642.48,4,4,4,444,Champion,3
5269,17676,4,10,2448.64,4,4,4,444,Champion,0
5270,17677,2,54,35058.46,4,4,4,444,Champion,0
5271,17678,264,2,599.76,2,2,2,222,Lost Customer,1
5272,17679,53,7,3577.61,3,4,4,344,Loyal Customer,0
